Date,Time,Open,High,Low,Close,Volume,Change,Volatility,CBR,Date,Weekday
24/04/2020,20:00,188.78,189.32,186.42,187.68,3603.72,-0.582688844,0.015361797,0.379310345,24/04/2020,Friday
25/04/2020,00:00,187.71,188.3,185.99,188.3,7743.72,0.314314634,0.012306217,0.255411255,25/04/2020,Saturday
25/04/2020,04:00,188.3,196.71,187.67,194.8,45650.24,3.451938396,0.048008497,0.719026549,25/04/2020,Saturday
25/04/2020,08:00,194.79,195.87,192.6,193.498326,14842.53,-0.663111043,0.016787309,0.395007339,25/04/2020,Saturday
25/04/2020,12:00,193.49,198.0,192.72,193.3,26224.61,-0.098196289,0.027288232,0.035984848,25/04/2020,Saturday
25/04/2020,16:00,193.39,194.9,191.68,193.89,12897.87,0.258544909,0.016650292,0.155279503,25/04/2020,Saturday
25/04/2020,20:00,193.99,194.62,191.41,194.27,7282.01,0.144337337,0.016547245,0.087227414,25/04/2020,Saturday
26/04/2020,00:00,194.03,195.66,193.7,194.87,7379.23,0.432922744,0.010101531,0.428571429,26/04/2020,Sunday
26/04/2020,04:00,194.81,194.81,192.53,193.55,4776.49,-0.646784046,0.011703711,0.552631579,26/04/2020,Sunday
26/04/2020,08:00,193.76,197.95,193.095318,196.8,19101.5,1.568951280,0.025055130,0.626199615,26/04/2020,Sunday
26/04/2020,12:00,196.798847,199.68,193.41,194.14,36583.94,-1.351048058,0.031859943,0.424058533,26/04/2020,Sunday
26/04/2020,16:00,194.13,195.57,193.6,195.35,9948.51,0.628444857,0.010147839,0.619289340,26/04/2020,Sunday
26/04/2020,20:00,195.39,197.55,194.06,197.5,9516.04,1.079891499,0.017861712,0.604584527,26/04/2020,Sunday
27/04/2020,00:00,197.49238,198.98,196.24,197.059688,18231.04,-0.219093010,0.013873953,0.157916788,27/04/2020,Monday
27/04/2020,04:00,197.050016,197.63,193.43,196.0,14449.11,-0.532867757,0.021314385,0.250003810,27/04/2020,Monday
27/04/2020,08:00,195.99,196.98,194.34,195.72,4816.13,-0.137762131,0.013470075,0.102272727,27/04/2020,Monday
27/04/2020,12:00,195.83,196.01,189.603806,192.92,40271.63,-1.485982740,0.032713037,0.454247873,27/04/2020,Monday
27/04/2020,16:00,192.68,194.143838,191.38,194.06,8914.03,0.716213411,0.014344187,0.499305676,27/04/2020,Monday
27/04/2020,20:00,193.994455,197.0,193.55,196.63,9858.84,1.358567182,0.017784013,0.763926087,27/04/2020,Monday
28/04/2020,00:00,196.63,196.691897,192.71,194.44,3920.38,-1.113766974,0.020250709,0.549989113,28/04/2020,Tuesday
28/04/2020,04:00,194.42,195.6,192.06,195.33,7529.89,0.468058842,0.018208003,0.257062147,28/04/2020,Tuesday
